city,ZipCode,Price,HospitalDistance,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Latitude,Longtitude
colombo-07,700,89866219.59,0.0516,0.05,0.05,8/13/2017,9/19/2016,0.06,1,0,6.906667,79.863333
colombo-07,700,89853604.76,0.052,0.05,0.06,8/12/2017,2/10/2013,0.06,0,0,6.906667,79.863333
colombo-07,700,89828462.12,0.0606,0.05,0.06,8/11/2017,9/6/2015,0.06,1,0,6.906667,79.863333
colombo-07,700,89665852.59,0.0621,0.06,0.06,8/11/2017,2/6/2018,0.06,1,0,6.906667,79.863333
colombo-07,700,89535688.25,0.0624,0.06,0.06,8/10/2017,10/3/2017,0.07,0,0,6.906667,79.863333
colombo-07,700,89305210.2,0.0668,0.06,0.06,8/9/2017,1/22/2015,0.07,0,0,6.906667,79.863333
colombo-07,700,89200305.66,0.0704,0.06,0.07,8/9/2017,6/28/2017,0.08,1,0,6.906667,79.863333
colombo-07,700,89195565.28,0.0712,0.06,0.07,8/9/2017,12/8/2016,0.08,0,0,6.906667,79.863333
colombo-07,700,88942113.15,0.0744,0.06,0.08,8/6/2017,5/14/2015,0.08,0,0,6.906667,79.863333
colombo-07,700,88850017.77,0.0745,0.07,0.08,8/6/2017,4/10/2016,0.08,1,0,6.906667,79.863333
Kollupitiya,300,88830005.53,0.0757,0.07,0.09,8/5/2017,7/25/2014,0.08,0,0,6.900556,79.853333
Kollupitiya,300,88524447.22,0.0783,0.08,0.09,7/30/2017,6/10/2015,0.08,1,0,6.900556,79.853333
Kollupitiya,300,88355206.84,0.0784,0.08,0.09,7/30/2017,,0.09,0,0,6.900556,79.853333
Kollupitiya,300,88259438.42,0.0788,0.08,0.09,7/30/2017,2/9/2017,0.09,1,0,6.900556,79.853333
Kollupitiya,300,88220510.56,0.0809,0.08,0.09,7/28/2017,9/28/2016,0.09,0,0,6.900556,79.853333
Kollupitiya,300,88142243.35,0.0819,0.08,0.1,7/28/2017,6/29/2012,0.09,0,0,6.900556,79.853333
Kollupitiya,300,88115611.86,0.085,0.09,0.1,7/28/2017,,0.1,0,0,6.900556,79.853333
Kollupitiya,300,88059652.51,0.0859,0.09,0.1,7/26/2017,1/25/2014,0.1,1,0,6.900556,79.853333
Kollupitiya,300,87786135.87,0.0884,0.1,0.11,7/24/2017,8/21/2012,0.1,0,0,6.900556,79.853333
Kollupitiya,300,87725784.78,0.0888,0.1,0.11,7/22/2017,5/8/2015,0.1,1,0,6.900556,79.853333
Kollupitiya,300,87717077.82,0.1074,0.11,0.11,7/20/2017,1/6/2014,0.11,1,0,6.900556,79.853333
Bambalapittiya,400,87569784.45,0.1117,0.11,0.11,7/20/2017,10/8/2016,0.12,0,0,6.888889,79.856667
Bambalapittiya,400,87482716.95,0.1211,0.13,0.11,7/15/2017,4/30/2012,0.12,1,0,6.888889,79.856667
Bambalapittiya,400,87410140.98,0.1218,0.13,0.11,7/14/2017,8/9/2012,0.14,1,0,6.888889,79.856667
Bambalapittiya,400,87407103.4,0.1257,0.13,0.12,7/13/2017,11/16/2014,0.14,0,0,6.888889,79.856667
Bambalapittiya,400,87196375.88,0.1271,0.13,0.12,7/11/2017,6/25/2013,0.14,0,0,6.888889,79.856667
Bambalapittiya,400,87140174.92,0.1272,0.13,0.13,7/8/2017,6/27/2014,0.14,0,0,6.888889,79.856667
Bambalapittiya,400,86980382.61,0.128,0.14,0.13,7/4/2017,12/9/2012,0.15,0,0,6.888889,79.856667
Bambalapittiya,400,86899484.71,0.1284,0.14,0.13,7/4/2017,,0.15,0,0,6.888889,79.856667
Bambalapittiya,400,86881777.37,0.1322,0.14,0.13,7/1/2017,2/1/2013,0.15,1,0,6.888889,79.856667
Bambalapittiya,400,86826209.62,0.1342,0.15,0.13,7/1/2017,1/21/2017,0.15,0,0,6.888889,79.856667
Bambalapittiya,400,86708683.54,0.1367,0.15,0.14,6/30/2017,2/24/2014,0.15,1,0,6.888889,79.856667
Bambalapittiya,400,86264754.81,0.137,0.15,0.14,6/27/2017,4/29/2018,0.15,1,0,6.888889,79.856667
Bambalapittiya,400,86215561.41,0.1413,0.16,0.14,6/26/2017,12/25/2016,0.16,1,0,6.888889,79.856667
Bambalapittiya,400,86192597.14,0.1416,0.16,0.14,6/25/2017,,0.16,0,0,6.888889,79.856667
Bambalapittiya,400,86122773.1,0.1475,0.16,0.15,6/22/2017,10/19/2016,0.17,1,0,6.888889,79.856667
Bambalapittiya,400,86107245.07,0.1486,0.16,0.15,6/22/2017,5/11/2014,0.17,0,0,6.888889,79.856667
Bambalapittiya,400,85949824.57,0.1518,0.17,0.16,6/19/2017,3/23/2012,0.17,1,0,6.888889,79.856667
Bambalapittiya,400,85781144.03,0.1546,0.17,0.16,6/18/2017,5/4/2015,0.17,0,0,6.888889,79.856667
Bambalapittiya,400,85687424.36,0.1636,0.17,0.16,6/14/2017,3/7/2017,0.18,0,0,6.888889,79.856667
Bambalapittiya,400,85666922.53,0.1678,0.18,0.16,6/13/2017,7/4/2016,0.18,1,0,6.888889,79.856667
Bambalapittiya,400,85666757.95,0.168,0.18,0.16,6/7/2017,3/31/2012,0.18,0,0,6.888889,79.856667
Bambalapittiya,400,85569369.27,0.1712,0.19,0.16,6/5/2017,3/31/2016,0.18,1,0,6.888889,79.856667
Bambalapittiya,400,85522577.13,0.1718,0.2,0.17,5/26/2017,10/19/2017,0.2,1,0,6.888889,79.856667
Bambalapittiya,400,85335045.08,0.1741,0.2,0.17,5/21/2017,8/1/2012,0.2,1,0,6.888889,79.856667
Bambalapittiya,400,85229161.42,0.1755,0.2,0.17,5/21/2017,2/17/2015,0.2,0,0,6.888889,79.856667
Bambalapittiya,400,85177882.44,0.1796,0.2,0.17,5/17/2017,11/22/2013,0.2,0,0,6.888889,79.856667
Havelock Town,500,85068253.02,0.1806,0.2,0.18,5/15/2017,12/7/2014,0.21,0,0,6.879444,79.865278
Havelock Town,500,84954641.71,0.1808,0.2,0.18,5/14/2017,11/9/2015,0.22,0,0,6.879444,79.865278
Havelock Town,500,84837183.03,0.1814,0.21,0.18,5/13/2017,4/1/2012,0.22,1,0,6.879444,79.865278
Havelock Town,500,84688558.73,0.1823,0.21,0.18,5/12/2017,5/13/2016,0.23,1,0,6.879444,79.865278
Havelock Town,500,84683205.11,0.1885,0.22,0.18,5/12/2017,12/5/2013,0.23,1,0,6.879444,79.865278
Havelock Town,500,84637483.97,0.191,0.22,0.18,5/11/2017,2/23/2013,0.23,1,0,6.879444,79.865278
Havelock Town,500,84542443.39,0.1961,0.22,0.19,5/4/2017,9/22/2013,0.24,0,0,6.879444,79.865278
Havelock Town,500,84502493.7,0.1971,0.22,0.2,4/30/2017,6/8/2014,0.24,1,0,6.879444,79.865278
Havelock Town,500,84475699.18,0.1975,0.23,0.2,4/30/2017,12/4/2015,0.24,0,0,6.879444,79.865278
Havelock Town,500,84440520.39,0.1996,0.23,0.2,4/29/2017,4/23/2018,0.24,0,0,6.879444,79.865278
Havelock Town,500,84402508.27,0.2028,0.23,0.21,4/23/2017,3/14/2016,0.24,0,0,6.879444,79.865278
Havelock Town,500,84330297.13,0.203,0.24,0.21,4/21/2017,5/1/2015,0.25,1,0,6.879444,79.865278
Havelock Town,500,84292668.34,0.2061,0.24,0.21,4/18/2017,10/18/2014,0.25,0,0,6.874657,79.860483
Wellawatha,600,84235588.32,0.2075,0.24,0.21,4/15/2017,,0.26,1,0,6.874657,79.860483
Wellawatha,600,84226516.22,0.2075,0.24,0.21,4/12/2017,6/3/2012,0.26,1,0,6.874657,79.860483
Wellawatha,600,84143457.84,0.2075,0.25,0.22,4/12/2017,3/16/2017,0.26,0,0,6.874657,79.860483
Wellawatha,600,84095770,0.2138,0.25,0.22,4/10/2017,4/21/2018,0.26,0,0,6.874657,79.860483
Wellawatha,600,83975984.77,0.2146,0.26,0.22,4/4/2017,11/24/2017,0.29,1,0,6.874657,79.860483
Wellawatha,600,83909709.84,0.2175,0.26,0.22,3/31/2017,2/26/2017,0.3,0,0,6.874657,79.860483
Wellawatha,600,83834003.44,0.2197,0.26,0.23,3/30/2017,8/9/2016,0.3,1,0,6.874657,79.860483
Wellawatha,600,83757470.34,0.2199,0.26,0.24,3/28/2017,1/26/2018,0.3,1,0,6.874657,79.860483
Wellawatha,600,83743441.15,0.2242,0.27,0.25,3/26/2017,7/24/2017,0.31,1,0,6.874657,79.860483
Wellawatha,600,83717244.45,0.2335,0.27,0.25,3/26/2017,6/29/2017,0.31,0,0,6.874657,79.860483
Wellawatha,600,83675187.41,0.2376,0.28,0.25,3/25/2017,11/6/2015,0.31,1,0,6.874657,79.860483
Wellawatha,600,83633857.77,0.2382,0.28,0.26,3/24/2017,7/14/2013,0.31,0,0,6.874657,79.860483
Dehiwala,10350,83599639.33,0.2445,0.28,0.26,3/24/2017,9/7/2017,0.32,1,0,6.873056,6.873056
Dehiwala,10350,83554854.98,0.2446,0.28,0.26,3/21/2017,6/22/2016,0.32,0,0,6.873056,6.873056
Dehiwala,10350,83492665.2,0.2487,0.29,0.26,3/20/2017,2/16/2018,0.32,1,0,6.873056,6.873056
Dehiwala,10350,83480713.82,0.2546,0.3,0.27,3/14/2017,2/13/2012,0.32,0,0,6.873056,6.873056
Dehiwala,10350,83424562.18,0.2646,0.31,0.27,3/13/2017,1/9/2015,0.33,0,0,6.873056,6.873056
Dehiwala,10350,83239463.76,0.27,0.31,0.27,3/13/2017,5/18/2016,0.33,0,0,6.873056,6.873056
Dehiwala,10350,83236458.6,0.2749,0.31,0.27,3/13/2017,10/10/2012,0.33,1,0,6.873056,6.873056
Dehiwala,10350,83205036.74,0.2779,0.31,0.27,3/10/2017,11/30/2016,0.33,0,0,6.873056,6.873056
Dehiwala,10350,83203256.48,0.2807,0.32,0.28,3/8/2017,,0.34,0,0,6.873056,6.873056
Dehiwala,10350,83176567.78,0.2839,0.32,0.29,3/8/2017,11/6/2016,0.34,1,0,6.873056,6.873056
Dehiwala,10350,83140928.88,0.284,0.33,0.29,3/5/2017,2/22/2012,0.35,1,0,6.873056,6.873056
Dehiwala,10350,82750643.23,0.2853,0.33,0.3,3/3/2017,11/26/2013,0.35,0,0,6.873056,6.873056
Dehiwala,10350,82735797.43,0.2993,0.33,0.3,2/24/2017,,0.36,1,0,6.873056,6.873056
Mountin Lavania,10370,82734890.85,0.3003,0.33,0.3,2/21/2017,6/8/2013,0.36,0,0,6.873056,79.875833
Mountin Lavania,10370,82730644.08,0.3096,0.34,0.3,2/20/2017,8/3/2015,0.36,1,0,6.873056,79.875833
Mountin Lavania,10370,82717333.77,0.3114,0.34,0.31,2/18/2017,10/19/2014,0.38,1,0,6.873056,79.875833
Mountin Lavania,10370,82655282.34,0.3186,0.34,0.31,2/18/2017,6/21/2015,0.38,0,0,6.873056,79.875833
Mountin Lavania,10370,82632968.37,0.3247,0.35,0.31,2/17/2017,1/14/2017,0.38,1,0,6.873056,79.875833
Mountin Lavania,10370,82589514.52,0.3273,0.35,0.31,2/14/2017,9/29/2013,0.39,1,0,6.873056,79.875833
Mountin Lavania,10370,82380872.14,0.3276,0.36,0.31,2/10/2017,9/4/2016,0.39,1,0,6.873056,79.875833
Mountin Lavania,10370,82294423.91,0.3348,0.36,0.31,2/9/2017,10/28/2013,0.39,0,0,6.873056,79.875833
Mountin Lavania,10370,82236708.5,0.3369,0.36,0.31,2/8/2017,2/22/2017,0.39,0,0,6.873056,79.875833
Mountin Lavania,10370,82186809.48,0.3395,0.36,0.32,2/7/2017,6/20/2014,0.39,0,0,6.873056,79.875833
Ratmalana,10390,82068471.74,0.3398,0.36,0.32,2/6/2017,10/29/2014,0.39,0,0,6.821944,79.886111
Ratmalana,10390,81662272.71,0.3479,0.37,0.32,2/4/2017,6/5/2014,0.4,0,0,6.821944,79.886111
Ratmalana,10390,81644315.82,0.3486,0.37,0.32,2/3/2017,9/13/2013,0.4,0,0,6.821944,79.886111
Ratmalana,10390,81643111.33,0.3518,0.37,0.33,2/1/2017,,0.4,1,0,6.821944,79.886111
Ratmalana,10390,81549351.15,0.3523,0.38,0.33,1/29/2017,3/30/2015,0.41,1,0,6.821944,79.886111
Ratmalana,10390,81521627.07,0.3535,0.38,0.33,1/29/2017,10/30/2017,0.41,1,0,6.821944,79.886111
Ratmalana,10390,81457264.53,0.3545,0.38,0.34,1/20/2017,5/9/2012,0.41,0,0,6.821944,79.886111
Ratmalana,10390,81420317.92,0.3556,0.38,0.35,1/18/2017,1/18/2013,0.41,0,0,6.821944,79.886111
Ratmalana,10390,81344505.75,0.3565,0.38,0.35,1/15/2017,3/25/2018,0.41,0,0,6.821944,79.886111
Moratuwa,10400,81119058.96,0.3579,0.39,0.35,1/13/2017,9/15/2017,0.42,0,0,6.799072,79.876678
Moratuwa,10400,81087769.73,0.3583,0.39,0.36,1/12/2017,3/3/2016,0.42,1,0,6.799072,79.876678
Moratuwa,10400,81077447.44,0.3623,0.39,0.36,1/11/2017,10/5/2012,0.42,1,0,6.799072,79.876678
Moratuwa,10400,81062992.93,0.3652,0.39,0.37,1/6/2017,6/24/2012,0.43,0,0,6.799072,79.876678
Moratuwa,10400,81018496.62,0.3676,0.39,0.37,1/6/2017,,0.44,1,0,6.799072,79.876678
Moratuwa,10400,80991764.4,0.3732,0.39,0.37,1/3/2017,5/27/2016,0.44,1,0,6.799072,79.876678
Moratuwa,10400,80987879.09,0.3741,0.4,0.37,1/2/2017,,0.44,0,0,6.799072,79.876678
Moratuwa,10400,80862335.66,0.3788,0.41,0.37,1/1/2017,11/1/2016,0.44,0,0,6.799072,79.876678
Moratuwa,10400,80818958.23,0.3799,0.42,0.37,1/1/2017,5/6/2012,0.44,1,0,6.799072,79.876678
colombo-07,700,80801151.08,0.3802,0.42,0.37,12/29/2016,10/27/2015,0.44,1,0,6.906667,79.863333
colombo-07,700,80765897.92,0.3835,0.43,0.38,12/27/2016,8/5/2014,0.45,0,0,6.906667,79.863333
colombo-07,700,80755396.57,0.3947,0.44,0.38,12/23/2016,9/28/2016,0.45,1,0,6.906667,79.863333
colombo-07,700,80729331.61,0.395,0.44,0.38,12/22/2016,11/18/2016,0.45,0,0,6.906667,79.863333
colombo-07,700,80617279.86,0.3996,0.44,0.38,12/21/2016,3/26/2012,0.45,1,0,6.906667,79.863333
colombo-07,700,80556895.46,0.4037,0.44,0.38,12/19/2016,,0.45,1,0,6.906667,79.863333
colombo-07,700,80504492.23,0.4038,0.45,0.39,12/18/2016,10/7/2016,0.46,1,0,6.906667,79.863333
colombo-07,700,80496265.56,0.4085,0.45,0.39,12/18/2016,6/9/2017,0.46,0,0,6.906667,79.863333
colombo-07,700,80448256.79,0.4105,0.45,0.39,12/17/2016,3/4/2014,0.46,0,0,6.906667,79.863333
colombo-07,700,80372541.64,0.4148,0.45,0.39,12/13/2016,9/25/2017,0.46,1,0,6.906667,79.863333
colombo-07,700,80317764.28,0.4238,0.45,0.39,12/5/2016,10/17/2016,0.46,1,0,6.906667,79.863333
colombo-07,700,80263749.21,0.4265,0.45,0.39,12/5/2016,3/3/2012,0.47,0,0,6.906667,79.863333
colombo-07,700,80161605.05,0.4275,0.45,0.4,12/3/2016,1/3/2013,0.47,0,0,6.906667,79.863333
colombo-07,700,80130034.47,0.4289,0.46,0.4,12/3/2016,11/2/2012,0.47,0,0,6.906667,79.863333
colombo-07,700,80017267.13,0.43,0.46,0.4,12/2/2016,1/20/2013,0.47,1,0,6.906667,79.863333
colombo-07,700,79994410.39,0.4305,0.46,0.4,12/1/2016,8/10/2014,0.48,1,0,6.906667,79.863333
colombo-07,700,79994031.64,0.4331,0.47,0.4,11/29/2016,9/2/2013,0.48,1,0,6.906667,79.863333
colombo-07,700,79973205.37,0.4334,0.47,0.41,11/25/2016,7/16/2015,0.48,0,0,6.906667,79.863333
colombo-07,700,79881856.87,0.4343,0.48,0.41,11/22/2016,2/13/2014,0.48,0,0,6.906667,79.863333
colombo-07,700,79711839.62,0.4344,0.48,0.42,11/21/2016,6/1/2016,0.48,0,0,6.906667,79.863333
Kollupitiya,300,79561686.14,0.44,0.49,0.42,11/18/2016,12/4/2015,0.49,1,0,6.900556,79.853333
Kollupitiya,300,79486170.67,0.4425,0.49,0.42,11/11/2016,12/11/2013,0.49,0,0,6.900556,79.853333
Kollupitiya,300,79360623.4,0.4442,0.49,0.42,11/11/2016,12/16/2015,0.49,0,0,6.900556,79.853333
Kollupitiya,300,79358850.33,0.4458,0.49,0.43,11/7/2016,4/3/2012,0.49,0,0,6.900556,79.853333
Kollupitiya,300,79226378.07,0.4465,0.5,0.43,11/4/2016,1/30/2012,0.49,0,0,6.900556,79.853333
Kollupitiya,300,79214341.16,0.4541,0.5,0.44,11/3/2016,1/21/2018,0.5,0,0,6.900556,79.853333
Kollupitiya,300,79155394.54,0.4564,0.5,0.44,11/3/2016,4/28/2015,0.5,0,0,6.900556,79.853333
Kollupitiya,300,78895695.65,0.4566,0.5,0.44,11/3/2016,2/15/2013,0.5,1,0,6.900556,79.853333
Kollupitiya,300,78854871.89,0.4608,0.5,0.44,11/2/2016,1/23/2017,0.5,0,0,6.900556,79.853333
Kollupitiya,300,78813883.26,0.463,0.5,0.44,10/29/2016,10/12/2016,0.52,1,0,6.900556,79.853333
Kollupitiya,300,78794735.1,0.4658,0.5,0.44,10/26/2016,7/5/2017,0.52,0,0,6.900556,79.853333
Kollupitiya,300,78769526.4,0.4673,0.5,0.45,10/26/2016,7/4/2015,0.54,0,0,6.900556,79.853333
Kollupitiya,300,78757114.36,0.4674,0.5,0.45,10/24/2016,4/5/2018,0.54,0,0,6.900556,79.853333
Kollupitiya,300,78658091.43,0.4708,0.5,0.45,10/24/2016,5/19/2017,0.54,0,0,6.900556,79.853333
Kollupitiya,300,78604297.49,0.4763,0.5,0.45,10/24/2016,8/23/2015,0.54,0,0,6.900556,79.853333
Kollupitiya,300,78582812.89,0.4772,0.51,0.45,10/24/2016,1/1/2016,0.54,0,0,6.900556,79.853333
Kollupitiya,300,78502920.32,0.4786,0.52,0.45,10/21/2016,6/8/2012,0.54,1,0,6.900556,79.853333
Kollupitiya,300,78362018.31,0.4815,0.52,0.46,10/17/2016,5/4/2013,0.55,0,0,6.900556,79.853333
Kollupitiya,300,78290341.37,0.4858,0.52,0.46,10/16/2016,3/26/2014,0.55,0,0,6.900556,79.853333
Kollupitiya,300,78191539.68,0.4858,0.53,0.46,10/13/2016,2/28/2017,0.55,0,0,6.900556,79.853333
Kollupitiya,300,78164827.11,0.4906,0.53,0.47,10/12/2016,,0.55,0,0,6.900556,79.853333
Kollupitiya,300,78014472.49,0.4918,0.53,0.47,10/8/2016,2/19/2018,0.55,1,0,6.900556,79.853333
Kollupitiya,300,77816563.26,0.4942,0.53,0.47,10/6/2016,11/19/2013,0.55,1,0,6.900556,79.853333
Bambalapittiya,400,77657178.52,0.4981,0.54,0.47,10/2/2016,10/17/2016,0.57,0,0,6.888889,79.856667
Bambalapittiya,400,77341410.65,0.499,0.54,0.47,10/2/2016,9/29/2012,0.57,0,0,6.888889,79.856667
Bambalapittiya,400,77298909.8,0.5009,0.55,0.47,9/27/2016,12/15/2013,0.57,0,0,6.888889,79.856667
Bambalapittiya,400,77251788,0.5045,0.55,0.47,9/27/2016,5/21/2013,0.58,1,0,6.888889,79.856667
Bambalapittiya,400,77200031.13,0.5051,0.55,0.48,9/22/2016,4/15/2013,0.58,1,0,6.888889,79.856667
Bambalapittiya,400,77188674.91,0.5128,0.55,0.48,9/20/2016,,0.59,0,0,6.888889,79.856667
Bambalapittiya,400,77116815.12,0.5154,0.56,0.48,9/15/2016,12/9/2016,0.59,1,0,6.888889,79.856667
Bambalapittiya,400,77076280.31,0.5168,0.56,0.48,9/15/2016,8/21/2013,0.59,1,0,6.888889,79.856667
Bambalapittiya,400,77011594.8,0.5216,0.56,0.48,9/14/2016,6/17/2017,0.59,1,0,6.888889,79.856667
Bambalapittiya,400,76892205.35,0.5222,0.56,0.49,9/13/2016,10/17/2014,0.59,1,0,6.888889,79.856667
Bambalapittiya,400,76798201.04,0.5238,0.58,0.5,9/13/2016,,0.59,1,0,6.888889,79.856667
Bambalapittiya,400,76733265.78,0.532,0.58,0.5,9/12/2016,8/2/2017,0.59,0,0,6.888889,79.856667
Bambalapittiya,400,76681981.62,0.5333,0.58,0.5,9/11/2016,8/24/2017,0.6,0,0,6.888889,79.856667
Bambalapittiya,400,76621997.19,0.5363,0.58,0.51,9/2/2016,2/17/2014,0.6,0,0,6.888889,79.856667
Bambalapittiya,400,76576118.96,0.5413,0.58,0.51,8/31/2016,1/23/2012,0.6,1,0,6.888889,79.856667
Bambalapittiya,400,76361372.27,0.5415,0.59,0.52,8/28/2016,10/18/2014,0.6,1,0,6.888889,79.856667
Bambalapittiya,400,76346121.4,0.5419,0.59,0.52,8/27/2016,8/6/2014,0.61,0,0,6.888889,79.856667
Bambalapittiya,400,76261196.9,0.5426,0.59,0.53,8/25/2016,6/2/2016,0.61,1,0,6.888889,79.856667
Bambalapittiya,400,76251554.37,0.5481,0.6,0.54,8/21/2016,12/6/2017,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,76207187.91,0.5519,0.6,0.54,8/17/2016,1/13/2017,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,76180934.92,0.5526,0.6,0.54,8/3/2016,7/19/2017,0.62,1,0,6.888889,79.856667
Bambalapittiya,400,76143011.05,0.5602,0.6,0.54,8/2/2016,9/25/2013,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,76139591.19,0.5614,0.61,0.55,7/31/2016,1/7/2018,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,76136276.74,0.5644,0.61,0.56,7/28/2016,12/26/2012,0.62,1,0,6.888889,79.856667
Bambalapittiya,400,76114201.61,0.5716,0.61,0.56,7/23/2016,1/1/2013,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,76012921,0.572,0.61,0.57,7/23/2016,4/7/2018,0.62,0,0,6.888889,79.856667
Bambalapittiya,400,75986570.87,0.5752,0.62,0.57,7/23/2016,,0.63,1,0,6.888889,79.856667
Bambalapittiya,400,75916089.02,0.5761,0.62,0.57,7/23/2016,6/11/2017,0.63,0,0,6.888889,79.856667
Bambalapittiya,400,75849410.38,0.5778,0.62,0.57,7/19/2016,12/31/2013,0.63,0,0,6.888889,79.856667
Bambalapittiya,400,75829820.31,0.5847,0.62,0.57,7/19/2016,11/20/2014,0.64,1,0,6.888889,79.856667
Bambalapittiya,400,75808169.94,0.5918,0.62,0.57,7/17/2016,4/5/2015,0.64,1,0,6.888889,79.856667
Bambalapittiya,400,75672136.12,0.5984,0.63,0.57,7/15/2016,,0.64,0,0,6.888889,79.856667
Bambalapittiya,400,75635637.4,0.599,0.63,0.57,7/12/2016,4/7/2014,0.66,1,0,6.888889,79.856667
Bambalapittiya,400,75560577.74,0.5993,0.63,0.58,7/6/2016,10/25/2014,0.66,0,0,6.888889,79.856667
Bambalapittiya,400,75303124.12,0.6021,0.64,0.58,7/5/2016,11/21/2015,0.66,1,0,6.888889,79.856667
Bambalapittiya,400,75281636.08,0.6056,0.65,0.58,6/30/2016,2/3/2012,0.66,0,0,6.888889,79.856667
Bambalapittiya,400,75277568.82,0.6062,0.65,0.58,6/30/2016,9/22/2017,0.67,1,0,6.888889,79.856667
Bambalapittiya,400,75042274.21,0.614,0.66,0.58,6/30/2016,7/14/2013,0.67,0,0,6.888889,79.856667
Bambalapittiya,400,75019435.17,0.6152,0.66,0.59,6/29/2016,5/6/2015,0.67,1,0,6.888889,79.856667
Bambalapittiya,400,75013789.6,0.6197,0.66,0.59,6/28/2016,2/8/2013,0.68,1,0,6.888889,79.856667
Bambalapittiya,400,74985579.65,0.6198,0.67,0.59,6/26/2016,2/23/2012,0.68,1,0,6.888889,79.856667
Bambalapittiya,400,74929534.91,0.6207,0.67,0.6,6/25/2016,2/22/2013,0.69,0,0,6.888889,79.856667
Bambalapittiya,400,74916715.11,0.6221,0.67,0.61,6/24/2016,3/10/2015,0.69,0,0,6.888889,79.856667
Bambalapittiya,400,74804064.13,0.6234,0.67,0.61,6/24/2016,4/27/2012,0.7,0,0,6.888889,79.856667
Wellawatha,600,74737765.79,0.6258,0.67,0.61,6/21/2016,,0.7,0,0,6.888889,79.856667
Wellawatha,600,74719368.81,0.6275,0.67,0.61,6/19/2016,4/10/2017,0.7,0,0,6.874657,79.860483
Wellawatha,600,74613104.01,0.6303,0.68,0.62,6/17/2016,10/13/2017,0.71,1,0,6.874657,79.860483
Wellawatha,600,74597493.3,0.6315,0.68,0.63,6/12/2016,9/2/2017,0.71,0,0,6.874657,79.860483
Wellawatha,600,74541694.17,0.6335,0.68,0.63,6/1/2016,,0.71,0,0,6.874657,79.860483
Wellawatha,600,74432733.15,0.6335,0.68,0.63,5/31/2016,10/1/2015,0.71,0,0,6.874657,79.860483
Wellawatha,600,74290430.32,0.6345,0.68,0.63,5/28/2016,12/18/2016,0.71,0,0,6.874657,79.860483
Wellawatha,600,74235105.44,0.6372,0.69,0.63,5/28/2016,10/16/2015,0.72,1,0,6.874657,79.860483
Wellawatha,600,74201545.97,0.6415,0.69,0.63,5/25/2016,11/8/2013,0.72,1,0,6.874657,79.860483
Wellawatha,600,74192630.45,0.6438,0.69,0.64,5/21/2016,1/25/2012,0.72,1,0,6.874657,79.860483
Wellawatha,600,74173184.81,0.6438,0.69,0.64,5/18/2016,5/28/2012,0.72,0,0,6.874657,79.860483
Wellawatha,600,73862860.45,0.6452,0.7,0.65,5/18/2016,5/26/2012,0.73,1,0,6.874657,79.860483
Wellawatha,600,73621589.98,0.66,0.7,0.65,5/15/2016,4/4/2015,0.73,0,0,6.874657,79.860483
Wellawatha,600,73612351.31,0.6601,0.71,0.65,5/13/2016,12/30/2013,0.73,1,0,6.874657,79.860483
Wellawatha,600,73538745.4,0.6693,0.72,0.66,5/12/2016,6/27/2017,0.74,0,0,6.874657,79.860483
Wellawatha,600,73334295.88,0.6705,0.72,0.66,5/9/2016,6/1/2012,0.74,1,0,6.874657,79.860483
Wellawatha,600,73152258.45,0.6707,0.72,0.66,5/9/2016,1/21/2018,0.74,0,0,6.874657,79.860483
Wellawatha,600,73142813.3,0.6713,0.72,0.67,5/5/2016,3/28/2013,0.74,0,0,6.874657,79.860483
Wellawatha,600,73139093.32,0.677,0.72,0.67,5/4/2016,2/28/2013,0.75,1,0,6.873056,6.873056
Dehiwala,1350,73103849.55,0.6773,0.72,0.67,5/4/2016,1/7/2013,0.75,0,0,,
Havelock Town,500,73042026.93,0.6806,0.73,0.68,4/26/2016,,0.75,0,0,6.879444,79.865278
Havelock Town,500,73034984.31,0.6825,0.73,0.68,4/22/2016,4/20/2018,0.75,1,0,6.879444,79.865278
Havelock Town,500,73015403.58,0.6849,0.73,0.68,4/22/2016,11/17/2014,0.75,0,0,6.879444,79.865278
Havelock Town,500,72919322.09,0.6874,0.74,0.68,4/20/2016,4/28/2018,0.75,0,0,6.879444,79.865278
Havelock Town,500,72836958.09,0.6886,0.74,0.68,4/19/2016,2/14/2016,0.76,0,0,6.879444,79.865278
Havelock Town,500,72800286.88,0.6954,0.75,0.68,4/17/2016,3/17/2016,0.76,0,0,6.879444,79.865278
Havelock Town,500,72670392.73,0.6962,0.75,0.69,4/16/2016,2/20/2015,0.76,1,0,6.879444,79.865278
Havelock Town,500,72438843.65,0.6996,0.75,0.69,4/16/2016,6/10/2017,0.77,0,0,6.879444,79.865278
Havelock Town,500,72258445.92,0.7011,0.75,0.69,4/14/2016,6/24/2016,0.77,0,0,6.879444,79.865278
Havelock Town,500,72256035.91,0.7023,0.75,0.69,4/14/2016,11/15/2012,0.77,0,0,6.879444,79.865278
